sponsor_ein,plan_number,plan_year,sponsor,plan_name,sponsor_plan_key,issuer_name,investment_description,asset_type,morningstar_ticker,par_value,cost,current_value,units_or_shares,page_number,row_id,confidence,pdf_stem
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,TIAA Retirement Choice Contracts,Insurance contracts,,,,,"129,203,586",,37,4,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,TIAA Plan LD Fund,Insurance contracts,,,,,"489,139",,37,5,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,VALIC Fixed Account Plus,Insurance contracts,,,,,"6,952,128",,37,7,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,VALIC Short Term Fixed Account,Insurance contracts,,,,,"2,469,445",,37,8,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Empower Guaranteed Investment Contract,Guaranteed investment contract,,,,,"12,104,289",,37,11,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,TIAA Real Estate,TIAA Real Estate,Commingled Fund,,,,"75,543,782",,37,12,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Allspring Spec SmallCap Val R6,Allspring Spec SmallCap Val R6,Mutual Fund,,,,"11,281,989",,37,14,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,BlackRock,BlackRock Mid Cap Growth Eq K,Mutual Fund,AOKIX,,,"7,936,482",,37,15,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,CREF Core Bond R3,CREF Core Bond R3,Mutual Fund,,,,"39,887,041",,37,16,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,CREF Equity Index R3,CREF Equity Index R3,Mutual Fund,,,,"97,380,590",,37,17,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,CREF Global Equities R3,CREF Global Equities R3,Mutual Fund,,,,"114,088,302",,37,18,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,CREF Growth R3,CREF Growth R3,Mutual Fund,,,,"149,270,126",,37,19,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,CREF InflationLinked Bond R3,CREF Inflation-Linked Bond R3,Mutual Fund,,,,"21,597,886",,37,20,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,CREF Money Market R3,CREF Money Market R3,Mutual Fund,,,,"58,142,468",,37,21,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,CREF Social Choice R3,CREF Social Choice R3,Mutual Fund,,,,"79,422,544",,37,22,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,CREF Stock R3,CREF Stock R3,Mutual Fund,,,,"447,739,066",,37,23,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,JP Morgan,JPMorgan Large Cap Growth R6,Mutual Fund,,,,"166,156,434",,37,24,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Loomis Sayles Sm Cap Growth N,Loomis Sayles Sm Cap Growth N,Mutual Fund,,,,"4,858,272",,37,25,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MFS Intl Diversification Cl R6,MFS Intl Diversification Cl R6,Mutual Fund,,,,"56,710,609",,37,26,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MFS Mid Cap Value Class R6,MFS Mid Cap Value Class R6,Mutual Fund,,,,"28,973,027",,37,27,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,PGIM Total Return Bond R6,PGIM Total Return Bond R6,Mutual Fund,,,,"28,000,028",,37,28,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Devlopd Mkts Idx Ins,Mutual Fund,VTSAX,,,"120,578,615",,37,29,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Emr Mkts Stk Idx Inst,Mutual Fund,VTSAX,,,"75,531,663",,37,30,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Equity Income Adm,Mutual Fund,VTSAX,,,"94,592,832",,37,31,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard FTSE Social Idx Instl,Mutual Fund,VTSAX,,,"25,499,946",,37,32,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Growth Index Inst,Mutual Fund,VTSAX,,,"150,585,450",,37,33,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Infl Protect Sec Inst,Mutual Fund,VTSAX,,,"35,285,578",,37,34,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Inst Idx Inst Plus,Mutual Fund,VTSAX,,,"532,050,552",,37,35,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Long-Trm Bd Idx Inst,Mutual Fund,VTSAX,,,"30,375,494",,37,36,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Mid-Cap Grw Idx Adm,Mutual Fund,VTSAX,,,"40,513,665",,37,37,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Mid-Cap Idx Inst,Mutual Fund,VTSAX,,,"48,420,669",,37,38,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Mid-Cap Value Idx Adm,Mutual Fund,VTSAX,,,"14,166,996",,37,39,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard PRIMECAP Adm,Mutual Fund,VTSAX,,,"153,526,015",,37,40,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Short-Trm Bd Idx Inst,Mutual Fund,VTSAX,,,"88,504,493",,37,41,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Shrt-Term IP Sec Id I,Mutual Fund,VTSAX,,,"39,754,642",,37,42,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Small-Cap Grw Idx Inst,Mutual Fund,VTSAX,,,"24,574,814",,37,43,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Small-Cap Idx Inst,Mutual Fund,VTSAX,,,"91,066,509",,37,44,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Small-Cap Val Idx Inst,Mutual Fund,VTSAX,,,"43,544,178",,37,45,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target Retire 2020,Mutual Fund,VTSAX,,,"325,321,884",,37,46,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target Retire 2025,Mutual Fund,VTSAX,,,"503,089,663",,37,47,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target Retire 2030,Mutual Fund,VTSAX,,,"620,585,101",,37,48,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target Retire 2035,Mutual Fund,VTSAX,,,"677,347,349",,37,49,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target Retire 2040,Mutual Fund,VTSAX,,,"583,279,219",,37,50,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target Retire 2045,Mutual Fund,VTSAX,,,"477,949,461",,37,51,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target Retire 2050,Mutual Fund,VTSAX,,,"269,871,682",,37,52,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target Retire 2055,Mutual Fund,VTSAX,,,"99,708,339",,37,53,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target Retire 2060,Mutual Fund,VTSAX,,,"32,465,098",,37,54,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target Retire 2065,Mutual Fund,VTSAX,,,"10,112,115",,37,55,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target Retire 2070,Mutual Fund,VTSAX,,,"687,052",,38,1,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target Retire Income,Mutual Fund,VTSAX,,,"306,614,286",,38,2,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Total St Mk Ix In Pl,Mutual Fund,VTSAX,,,"393,135,311",,38,3,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Treasury MoneyMkt Inv,Mutual Fund,VTSAX,,,"112,897,152",,38,4,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Ttl Bd Mkt Idx InstPl,Mutual Fund,VTSAX,,,"123,907,694",,38,5,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Ttl Intl Bnd Idx Inst,Mutual Fund,VTSAX,,,"13,095,781",,38,6,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Ttl Intl Stk Idx Inst,Mutual Fund,VTSAX,,,"94,389,183",,38,7,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Value Index Inst,Mutual Fund,VTSAX,,,"130,393,429",,38,8,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,VALIC Aggressive Growth Lifestyle,VALIC Aggressive Growth Lifestyle,Mutual Fund,,,,"115,008",,38,10,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,VALIC Amer Beacon Brdwy Lrg Cp Grw I,VALIC Amer Beacon Brdwy Lrg Cp Grw I,Mutual Fund,,,,664,,38,11,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,VALIC Ariel Appreciation Fund,VALIC Ariel Appreciation Fund,Mutual Fund,,,,"620,415",,38,12,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,VALIC Ariel Fund,VALIC Ariel Fund,Mutual Fund,,,,"653,034",,38,13,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,VALIC Asset Allocation Fund,VALIC Asset Allocation Fund,Mutual Fund,,,,"62,356",,38,14,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,VALIC Core Bond Fund,VALIC Core Bond Fund,Mutual Fund,,,,"3,438,470",,38,15,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,VALIC Dividend Value,VALIC Dividend Value,Mutual Fund,,,,"399,745",,38,16,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,VALIC Emerging Economies,VALIC Emerging Economies,Mutual Fund,,,,"1,321,261",,38,17,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,VALIC Global Real Estate Fund,VALIC Global Real Estate Fund,Mutual Fund,,,,"421,059",,38,18,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,VALIC Global Strategy,VALIC Global Strategy,Mutual Fund,,,,"238,494",,38,19,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,VALIC Government Securities Fund,VALIC Government Securities Fund,Mutual Fund,,,,"234,445",,38,20,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,VALIC Growth Fund,VALIC Growth Fund,Mutual Fund,,,,"2,813,132",,38,21,,20251014102404NAL0005452210003
