pdf_stem,page_number,row_id,pre_issuer_name,post_issuer_name,pre_investment_description,post_investment_description,pre_asset_type,post_asset_type,pre_current_value,post_current_value,changed
20251010091018NAL0017491794001,83,8,Mutual of New York - Large Value Opportunities,Mutual of New York,Mutual Fund,Large Value Opportunities Fund,Mutual Fund,Mutual Fund,"87,802","87,802",YES
20251010091018NAL0017491794001,83,9,Transamerica - Partners Large Core,Transamerica,Mutual Fund,Partners Large Core,Mutual Fund,Other,"72,525","72,525",YES
20251010091018NAL0017491794001,83,10,Transamerica - Core Bond,Transamerica,Mutual Fund,Core Bond,Mutual Fund,Corporate Bond,"70,491","70,491",YES
20251010091018NAL0017491794001,83,11,Transamerica - International Equity,Transamerica,Mutual Fund,International Equity,Mutual Fund,Other,"52,040","52,040",YES
20251010091018NAL0017491794001,83,12,Transamerica - Inflation Opportunities,Transamerica,Mutual Fund,Inflation Opportunities,Mutual Fund,Other,"50,924","50,924",YES
20251010091018NAL0017491794001,83,13,Transamerica - Partners International Equity,Transamerica,Mutual Fund,Partners International Equity,Mutual Fund,Other,"48,688","48,688",YES
20251010091018NAL0017491794001,83,14,Transamerica - Asset Allocation Short Horizon,Transamerica,Mutual Fund,Asset Allocation Short Horizon,Mutual Fund,Other,"23,580","23,580",YES
20251010091018NAL0017491794001,83,15,Transamerica - Intermediate Bond Variable,Transamerica,Mutual Fund,Intermediate Bond Variable,Mutual Fund,Corporate Bond,"22,294","22,294",YES
20251010091018NAL0017491794001,83,16,Transamerica - Partners Money Market,Transamerica,Mutual Fund,Partners Money Market,Mutual Fund,Money Market Fund,"14,946","14,946",YES
20251010091018NAL0017491794001,83,17,Vanguard Target Retirement 2055,Vanguard,Mutual Fund,Target Retirement Fund,Mutual Fund,Target Date Fund,"13,434","13,434",YES
20251010091018NAL0017491794001,83,18,Vanguard Target Retirement 2060,NOT FOUND,Mutual Fund,NOT FOUND,Mutual Fund,NOT FOUND,"12,248",NOT FOUND,YES
20251010091018NAL0017491794001,83,19,Vanguard Target Retirement 2050,NOT FOUND,Mutual Fund,NOT FOUND,Mutual Fund,NOT FOUND,"11,750",NOT FOUND,YES
20251010091018NAL0017491794001,83,20,Vanguard Target Retirement 2030,NOT FOUND,Mutual Fund,NOT FOUND,Mutual Fund,NOT FOUND,"11,395",NOT FOUND,YES
20251010091018NAL0017491794001,83,21,Mutual of New York - Large Growth,Mutual of New York,Mutual Fund,Large Growth,Mutual Fund,Other,"7,823","7,823",YES
20251010091018NAL0017491794001,83,22,Transamerica - Small Cap Value,Transamerica,Mutual Fund,Small Cap Value Fund,Mutual Fund,Mutual Fund,"7,290","7,290",YES
20251010091018NAL0017491794001,83,23,Mutual of New York - Balanced II,Mutual of New York,Mutual Fund,Balanced II Fund,Mutual Fund,Mutual Fund,"4,178","4,178",YES
20251010091018NAL0017491794001,83,24,Transamerica - Small Cap Growth,Transamerica,Mutual Fund,Small Cap Growth Fund,Mutual Fund,Mutual Fund,"3,738","3,738",YES
20251010091018NAL0017491794001,83,25,Transamerica - Short-Term Bond,Transamerica,Mutual Fund,Short-Term Bond Fund,Mutual Fund,Corporate Bond,"3,443","3,443",YES
20251010091018NAL0017491794001,83,26,Vanguard Target Retirement 2040,Vanguard,Mutual Fund,Target Retirement Fund,Mutual Fund,Target Date Fund,"3,108","3,108",YES
20251010091018NAL0017491794001,83,27,Transamerica - Balanced II Variable,Transamerica,Mutual Fund,Balanced II Variable Fund,Mutual Fund,Mutual Fund,"3,081","3,081",YES
20251010091018NAL0017491794001,83,28,Transamerica - Partners High Yield Bond,Transamerica,Mutual Fund,Partners High Yield Bond Fund,Mutual Fund,Corporate Bond,"2,249","2,249",YES
20251010091018NAL0017491794001,83,29,Vanguard Target Retirement 2035,Vanguard,Mutual Fund,Target Retirement Fund,Mutual Fund,Target Date Fund,"1,593","1,593",YES
20251010091018NAL0017491794001,83,30,Vanguard Total Bond Market  Institutional,Vanguard,Mutual Fund,Total Bond Market Index Fund,Index Fund,Corporate Bond,"1,487","1,487",YES
20251010091018NAL0017491794001,83,31,Vanguard Developed Markets  Institutional,Vanguard,Mutual Fund,Developed Markets Index Fund Institutional,Index Fund,Mutual Fund,901,901,YES
20251010091018NAL0017491794001,83,32,Vanguard Emerging Markets Stock  Institutional,Vanguard,Mutual Fund,Emerging Markets Stock Index Fund Institutional,Index Fund,Common Stock,739,739,YES
20251010091018NAL0017491794001,83,33,Vanguard Target Retirement 2065,Vanguard,Mutual Fund,Target Retirement Fund,Mutual Fund,Target Date Fund,504,504,YES
20251010091018NAL0017491794001,83,34,Vanguard Target Retire Income,Vanguard,Mutual Fund,Target Retirement Fund,Mutual Fund,Target Date Fund,431,431,YES
20251010091018NAL0017491794001,83,35,Mutual of New York - Money Market,Mutual of New York,Mutual Fund,Money Market Fund,Mutual Fund,Money Market Fund,129,129,YES
20251010091018NAL0017491794001,83,36,Total s,NOT FOUND,,NOT FOUND,Mutual Fund,NOT FOUND,"5,900,810,892",NOT FOUND,YES
20251010091018NAL0017491794001,83,38,Medley Prudential Capital Growth,Prudential,Pooled Separate Account,Medley Prudential Capital Growth (Pooled Separate Account),Pooled Separate Account,Other,"30,663,605","30,663,605",YES
20251010091018NAL0017491794001,83,39,Medley PSF Stock Index Portfolio,Medley,Pooled Separate Account,PSF Stock Index Portfolio (Pooled Separate Account),Pooled Separate Account,Common Stock,"23,947,804","23,947,804",YES
20251010091018NAL0017491794001,83,40,Medley PSF Jennison Blend,Medley,Pooled Separate Account,PSF Jennison Blend (Pooled Separate Account),Pooled Separate Account,Other,"18,435,202","18,435,202",YES
20251010091018NAL0017491794001,83,41,Empower - Medley PSF Stock Index Portfolio,Empower,Pooled Separate Account,Medley PSF Stock Index Portfolio (Pooled Separate Account),Pooled Separate Account,Common Stock,"8,277,259","8,277,259",YES
20251010091018NAL0017491794001,83,42,Medley PSF PGIM Flexible Managed Portfolio,Medley,Pooled Separate Account,PSF PGIM Flexible Managed Portfolio (Pooled Separate Account),Pooled Separate Account,Other,"5,797,477","5,797,477",YES
20251010091018NAL0017491794001,83,43,Empower - Medley Prudential Capital Growth,Empower,Pooled Separate Account,Medley Prudential Capital Growth (Pooled Separate Account),Pooled Separate Account,Other,"5,748,026","5,748,026",YES
20251010091018NAL0017491794001,83,44,Medley PSF Global Portfolio,Medley,Pooled Separate Account,PSF Global Portfolio,Pooled Separate Account,Other,"3,804,115","3,804,115",YES
20251010091018NAL0017491794001,83,45,Medley PSF PGIM 50/50 Balanced Portfolio,Medley,Pooled Separate Account,PSF PGIM 50/50 Balanced Portfolio,Pooled Separate Account,Other,"3,605,224","3,605,224",YES
20251010091018NAL0017491794001,83,46,Empower - Medley PSF PGIM Flexible Managed Portfolio,Empower,Pooled Separate Account,Medley PSF PGIM Flexible Managed Portfolio,Pooled Separate Account,Other,"3,115,284","3,115,284",YES
20251010091018NAL0017491794001,84,1,Empower - Medley PSF Jennison Blend Portfolio,Empower,Pooled Separate Account,Medley PSF Jennison Blend Portfolio,Pooled Separate Account,Other,"$ 2,092,327","$ 2,092,327",YES
20251010091018NAL0017491794001,84,2,Empower - Medley PSF Global Portfolio,Empower,Pooled Separate Account,Medley PSF Global Portfolio,Pooled Separate Account,Other,"1,544,609","1,544,609",YES
20251010091018NAL0017491794001,84,3,Medley PSF PGIM Government Money Market Portfolio,Medley,Pooled Separate Account,PSF PGIM Government Money Market Portfolio,Pooled Separate Account,Money Market Fund,"875,398","875,398",YES
20251010091018NAL0017491794001,84,4,Medley PSF PGIM Total Retirement Bond Portfolio,Medley,Pooled Separate Account,PSF PGIM Total Retirement Bond Portfolio,Pooled Separate Account,Corporate Bond,"767,568","767,568",YES
20251010091018NAL0017491794001,84,5,Medley PSF PGIM Government Income Portfolio,Medley,Pooled Separate Account,PSF PGIM Government Income Portfolio,Pooled Separate Account,Government Bond,"472,602","472,602",YES
20251010091018NAL0017491794001,84,6,Empower - Medley PSF PGIM 50/50 Balanced Portfolio,Empower,Pooled Separate Account,Medley PSF PGIM 50/50 Balanced Portfolio,Pooled Separate Account,Other,"388,303","388,303",YES
20251010091018NAL0017491794001,84,7,Empower - Medley PSF PGIM Total Retirement Bond Portfolio,Empower,Pooled Separate Account,Medley PSF PGIM Total Retirement Bond Portfolio,Pooled Separate Account,Corporate Bond,"84,039","84,039",YES
20251010091018NAL0017491794001,84,8,Empower - Medley PSF Government Money Market Portfolio,Empower,Pooled Separate Account,Medley PSF Government Money Market Portfolio,Pooled Separate Account,Money Market Fund,"45,180","45,180",YES
20251010091018NAL0017491794001,84,9,Empower - Medley PSF PGIM Government Income Portfolio,Empower,Pooled Separate Account,Medley PSF PGIM Government Income Portfolio,Pooled Separate Account,Government Bond,"35,088","35,088",YES
20251010091018NAL0017491794001,84,10,Empower - Prudential Long-Term Growth,Empower,Pooled Separate Account,Prudential Long-Term Growth,Pooled Separate Account,Other,"1,300","1,300",YES
20251010091018NAL0017491794001,84,11,Total Pooled Separate Accounts,NOT FOUND,,NOT FOUND,Pooled Separate Account,NOT FOUND,"109,700,410",NOT FOUND,YES
20251010091018NAL0017491794001,84,12,TIAA Real Estate Fund -,NOT FOUND,,NOT FOUND,Pooled Separate Account,NOT FOUND,,NOT FOUND,YES
20251010091018NAL0017491794001,84,13,TIAA-CREF,TIAA,TIAA Real Estate Fund,TIAA Real Estate Fund,Pooled Separate Account,Real Estate,"124,469,464","124,469,464",YES
20251010091018NAL0017491794001,84,14,TIAA Traditional Annuity Accounts -,NOT FOUND,,NOT FOUND,Pooled Separate Account,NOT FOUND,,NOT FOUND,YES
20251010091018NAL0017491794001,84,15,TIAA-CREF,TIAA,TIAA Traditional Non-Benefit Responsive,TIAA Traditional Non-Benefit Responsive,Pooled Separate Account,Other,"540,050,662","540,050,662",YES
20251010091018NAL0017491794001,84,16,TIAA Fully-Benefit Responsive Contracts:,NOT FOUND,,NOT FOUND,Pooled Separate Account,NOT FOUND,,NOT FOUND,YES
20251010091018NAL0017491794001,84,17,TIAA-CREF,TIAA,TIAA Traditional Fully-Benefit Responsive,TIAA Traditional Fully-Benefit Responsive,Pooled Separate Account,Other,"1,130,799,428","1,130,799,428",YES
20251010091018NAL0017491794001,84,18,TIAA-CREF,TIAA,TIAA Stable Value,TIAA Stable Value,Pooled Separate Account,Other,"53,191,986","53,191,986",YES
20251010091018NAL0017491794001,84,19,TIAA-CREF,TIAA,TIAA Traditional Fully-Benefit Responsive 2,TIAA Traditional Fully-Benefit Responsive 2,Pooled Separate Account,Other,"1,332,563","1,332,563",YES
20251010091018NAL0017491794001,84,20,Total Fully-Benefit Responsive Contracts,NOT FOUND,,NOT FOUND,Pooled Separate Account,NOT FOUND,"1,185,323,977",NOT FOUND,YES
20251010091018NAL0017491794001,84,21,Notes receivable from participants,NOT FOUND,Interest rates from 4.25% to 9.50%,NOT FOUND,Pooled Separate Account,NOT FOUND,"41,284,307",NOT FOUND,YES
20251010091018NAL0017491794001,84,22,,NOT FOUND,,NOT FOUND,Pooled Separate Account,NOT FOUND,"$ 9,483,023,707",NOT FOUND,YES
20251010091018NAL0017491794001,85,1,DELINQUENT PARTICIPANT CONTRIBUTIONS,NOT FOUND,,NOT FOUND,Pooled Separate Account,NOT FOUND,,NOT FOUND,YES
20251010091018NAL0017491794001,85,2,"YEAR ENDED DECEMBER 31, 2024",NOT FOUND,,NOT FOUND,Pooled Separate Account,NOT FOUND,,NOT FOUND,YES
20251010091018NAL0017491794001,85,3,EIN: 13-1624096,NOT FOUND,,NOT FOUND,Pooled Separate Account,NOT FOUND,,NOT FOUND,YES
20251010091018NAL0017491794001,85,4,PLAN NUMBER: 005,NOT FOUND,,NOT FOUND,Pooled Separate Account,NOT FOUND,,NOT FOUND,YES
20251010091018NAL0017491794001,67,1,"October 9,",,,,,Other,2025,2025,YES
20251010135251NAL0018754754001,14,1,,NOT FOUND,,NOT FOUND,,NOT FOUND,-123456789012345,NOT FOUND,YES
20251010135251NAL0018754754001,14,2,,NOT FOUND,(1) Employer securities ...............................................................................,NOT FOUND,,NOT FOUND,-123456789012345,NOT FOUND,YES
20251010135251NAL0018754754001,14,4,,NOT FOUND,(2) Employer real property ..........................................................................,NOT FOUND,,NOT FOUND,-123456789012345,NOT FOUND,YES
20251010135251NAL0018754754001,14,6,,NOT FOUND,1e Buildings and other property used in plan operation .................................... Total assets (add all amounts in lines 1a through 1e) ..................................,NOT FOUND,,NOT FOUND,-123456789012345,NOT FOUND,YES
20251010135251NAL0018754754001,14,8,,NOT FOUND,1f Liabilities,NOT FOUND,,NOT FOUND,-123456789012345,NOT FOUND,YES
20251010135251NAL0018754754001,14,11,,NOT FOUND,1g Benefit claims payable ................................................................................,NOT FOUND,,NOT FOUND,-123456789012345,NOT FOUND,YES
20251010135251NAL0018754754001,14,13,,,1h Operating payables ..................................................................................... Acquisition indebtedness .............................................................................,Operating payables / Acquisition indebtedness,,Other,-123456789012345,-123456789012345,YES
20251010135251NAL0018754754001,14,15,,NOT FOUND,1i Other liabilities .............................................................................................,NOT FOUND,,NOT FOUND,-123456789012345,NOT FOUND,YES
20251010135251NAL0018754754001,14,17,,NOT FOUND,1j,NOT FOUND,,NOT FOUND,-123456789012345,NOT FOUND,YES
20251010135251NAL0018754754001,14,19,,NOT FOUND,1k Total liabilities (add all amounts in lines 1g through1j) ................................. Net Assets Net assets (subtract line 1k from line 1f) ......................................................,NOT FOUND,,NOT FOUND,-123456789012345,NOT FOUND,YES
20251010135251NAL0018754754001,14,22,,NOT FOUND,1l,NOT FOUND,,NOT FOUND,,NOT FOUND,YES
20251010135251NAL0018754754001,14,23,,NOT FOUND,Part II Income and Expense Statement,NOT FOUND,,NOT FOUND,,NOT FOUND,YES
20251010135251NAL0018754754001,14,24,,NOT FOUND,,NOT FOUND,,NOT FOUND,,NOT FOUND,YES
20251010135251NAL0018754754001,14,25,,NOT FOUND,,NOT FOUND,,NOT FOUND,,NOT FOUND,YES
20251010135251NAL0018754754001,25,1,,NOT FOUND,,NOT FOUND,,NOT FOUND,"In our opinion, the supplemental schedules are fairly stated, in all material respects, in relation to the",NOT FOUND,YES
20251010135251NAL0018754754001,25,2,,NOT FOUND,,NOT FOUND,,NOT FOUND,"financial statements as a whole, and the form and content are presented in conformity with the DOL’s",NOT FOUND,YES
20251010135251NAL0018754754001,25,3,,NOT FOUND,,NOT FOUND,,NOT FOUND,Rules and Regulations for Reporting and Disclosure under ERISA.,NOT FOUND,YES
20251010135251NAL0018754754001,34,1,,NOT FOUND,Transferred Late to Plan,NOT FOUND,,NOT FOUND,,NOT FOUND,YES
20251010135251NAL0018754754001,34,2,,NOT FOUND,Check here if Late,NOT FOUND,,NOT FOUND,,NOT FOUND,YES
20251010135251NAL0018754754001,34,4,,NOT FOUND,Repayments are,NOT FOUND,Participant Loan,NOT FOUND,,NOT FOUND,YES
20251010135251NAL0018754754001,34,5,,NOT FOUND,included: ☐,NOT FOUND,Participant Loan,NOT FOUND,,NOT FOUND,YES
20251010135251NAL0018754754001,34,6,$,NOT FOUND,"1,026 $",NOT FOUND,Participant Loan,NOT FOUND,,NOT FOUND,YES
20251010135251NAL0018754754001,35,2,Duke Energy  Fund,Duke Energy,"41,513,212 shares",Duke Energy,Common Stock,Other,"$ 1,070,296","$ 1,070,296",YES
20251010135251NAL0018754754001,35,4,US Equity Small/Midcap Blend Fund,US Equity SmallMidcap Blend,"14,728,193 shares",US Equity Small/Midcap Blend Fund,Mutual Fund,Mutual Fund,"572,190","572,190",YES
20251010135251NAL0018754754001,35,5,Fixed Income,Fixed Income,"8,905,269 shares",Fixed Income,Index Fund,Other,"95,465","95,465",YES
20251010135251NAL0018754754001,35,6,US Equity Small/Midcap,US Equity SmallMidcap,"14,887,655 shares",US Equity Small/Midcap,Index Fund,Other,"182,374","182,374",YES
20251010135251NAL0018754754001,35,7,Non-US Equity,NonUS Equity,"43,968,608 shares",Non-US Equity,Index Fund,Other,"511,355","511,355",YES
20251010135251NAL0018754754001,35,8,US Equity All Cap Blend Fund,US Equity All Cap Blend,"17,236,330 shares",US Equity All Cap Blend Fund,Mutual Fund,Mutual Fund,"928,349","928,349",YES
20251010135251NAL0018754754001,35,9,Non-US Equity Blend Fund,NonUS Equity Blend,"33,593,514 shares",Non-US Equity Blend Fund,Mutual Fund,Mutual Fund,"527,082","527,082",YES
20251010135251NAL0018754754001,35,10,Fixed Income Blend Fund,Fixed Income Blend,"32,568,247 shares",Fixed Income Blend Fund,Mutual Fund,Mutual Fund,"520,115","520,115",YES
20251010135251NAL0018754754001,35,11,Target Retirement Date Fund 2025,Target Retirement Date,"8,184,996 shares",Target Retirement Date Fund 2025,Mutual Fund,Target Date Fund,"208,390","208,390",YES
20251010135251NAL0018754754001,35,12,Target Retirement Date Fund 2030,Target Retirement Date,"11,028,557 shares",Target Retirement Date Fund 2030,Mutual Fund,Target Date Fund,"297,550","297,550",YES
20251010135251NAL0018754754001,35,13,Target Retirement Date Fund 2035,Unknown,"9,378,445 shares",Target Retirement Date Fund 2035,Mutual Fund,Target Date Fund,"276,101","276,101",YES
20251010135251NAL0018754754001,35,14,Target Retirement Date Fund 2040,Unknown,"9,592,199 shares",Target Retirement Date Fund 2040,Mutual Fund,Target Date Fund,"284,792","284,792",YES
20251010135251NAL0018754754001,35,15,Target Retirement Date Fund 2045,Unknown,"10,372,917 shares",Target Retirement Date Fund 2045,Mutual Fund,Target Date Fund,"313,262","313,262",YES
20251010135251NAL0018754754001,35,16,Target Retirement Date Fund 2050,Unknown,"9,155,853 shares",Target Retirement Date Fund 2050,Mutual Fund,Target Date Fund,"283,282","283,282",YES
20251010135251NAL0018754754001,35,17,Target Retirement Date Fund 2055,Unknown,"7,965,114 shares",Target Retirement Date Fund 2055,Mutual Fund,Target Date Fund,"246,361","246,361",YES
20251010135251NAL0018754754001,35,18,Target Retirement Date Fund 2060,Unknown,"9,628,654 shares",Target Retirement Date Fund 2060,Mutual Fund,Target Date Fund,"177,071","177,071",YES
20251010135251NAL0018754754001,35,19,Target Retirement Date Fund Post Retirement,Unknown,"8,429,610 shares",Target Retirement Date Fund Post Retirement,Mutual Fund,Target Date Fund,"152,070","152,070",YES
20251010135251NAL0018754754001,35,20,Total Institutional Funds,NOT FOUND,,NOT FOUND,Mutual Fund,NOT FOUND,"5,575,809",NOT FOUND,YES
20251010135251NAL0018754754001,35,22,US Equity S&P 500,Unknown,"51,057,793 shares",US Equity S&P 500,Index Fund,Other,"2,884,255","2,884,255",YES
20251010135251NAL0018754754001,35,23,Diversified Real Asset Fund,Unknown,"894,605 shares",Diversified Real Asset Fund,Commingled Fund,Mutual Fund,"12,864","12,864",YES
