sponsor_ein,plan_number,plan_year,sponsor,plan_name,sponsor_plan_key,issuer_name,investment_description,asset_type,morningstar_ticker,par_value,cost,current_value,units_or_shares,page_number,row_id,confidence,pdf_stem
,001,2024,,20220708124640Nal0018324257001,,Liquidity Fund,Liquidity Fund Balanced Fund,Common/Collective Trust Fund,,,,487387596,,67,13,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Trust,Trust European Stock Index,Common/Collective Trust Fund,,,,446858673,,67,14,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,PanAgora,PanAgora Balanced Fund,Common/Collective Trust Fund,,,,329103069,,67,15,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Vanguard,Vanguard Pacific Stock Index Trust Pacific Stock Index,Commingled Fund,,,,326975257,,67,16,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,American Funds,"933,166",Mutual Fund,,MUTUAL FUNDS,,"43,586,441",,70,4,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,American Funds,"1,628,268",Mutual Fund,,MUTUAL FUNDS,,"54,918,822",,70,5,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,American Funds,"848,180",Mutual Fund,,MUTUAL FUNDS,,"65,095,348",,70,7,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,American Funds,"802,575",Mutual Fund,,MUTUAL FUNDS,,"43,059,298",,70,8,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,American Funds,"486,054",Mutual Fund,,MUTUAL FUNDS,,"9,777,473",,70,9,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,American Funds,"470,780",Mutual Fund,,MUTUAL FUNDS,,"30,185,583",,70,11,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,American Funds,"865,372",Mutual Fund,,MUTUAL FUNDS,,"27,594,953",,70,13,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,American Funds,"828,432",Mutual Fund,,MUTUAL FUNDS,,"26,018,937",,70,15,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,American Funds,"1,465,161",Mutual Fund,,MUTUAL FUNDS,,"19,874,493",,70,17,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,American Funds,"712,881",Mutual Fund,,MUTUAL FUNDS,,"15,650,643",,70,19,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,PORTFO,"625,935",Other,,MUTUAL FUNDS,,"12,112,897",,70,21,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,EQUIT,"542,649",Other,,MUTUAL FUNDS,,"7,601,248",,70,23,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,PO,"564,212",Other,,MUTUAL FUNDS,,"15,618,855",,70,25,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,PORTFOLIO,"1,439,836",Other,,MUTUAL FUNDS,,"52,943,880",,70,27,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,DFA,"824,506",Other,,MUTUAL FUNDS,,"39,195,255",,70,28,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,PORTFOLI,"1,996,015",Other,,MUTUAL FUNDS,,"60,816,859",,70,30,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,PORTFOLIO,"569,540",Other,,MUTUAL FUNDS,,"14,248,381",,70,32,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Dodge Cox,"419,414",Other,,MUTUAL FUNDS,,"46,190,961",,70,33,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,FUND,"1,003,470",Other,,MUTUAL FUNDS,,"11,661,480",,70,35,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,FUND,"1,299,665",Other,,MUTUAL FUNDS,,"18,891,414",,70,37,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Dodge Cox,"6,143,362",Other,,MUTUAL FUNDS,,"86,808,616",,70,38,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,STOC,"1,125,493",Other,,MUTUAL FUNDS,,"53,646,006",,70,40,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Dodge Cox,"738,285",Other,,MUTUAL FUNDS,,"182,269,005",,70,41,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,American Funds,"819,742",Other,,MUTUAL FUNDS,,"53,592,694",,70,42,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,RATE,"2,502,742",Other,,MUTUAL FUNDS,,"23,886,221",,70,44,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,INC,"3,617,182",Other,,MUTUAL FUNDS,,"46,266,509",,70,46,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,FUND,"3,100,525",Other,,MUTUAL FUNDS,,"575,044,997",,70,48,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Fidelity,"260,959",Other,,MUTUAL FUNDS,,"17,002,372",,70,49,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,FUND,"10,020,859",Other,,MUTUAL FUNDS,,"113,172,808",,70,51,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Fidelity,"1,705,617",Other,,MUTUAL FUNDS,,"74,566,951",,70,52,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Fidelity,"19,357,716",Other,,MUTUAL FUNDS,,"366,946,891",,70,53,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,11 AG,1+1 AG,Common Stock,,,,"204,044",,75,4,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,29METALS LTD,29METALS LTD,Common Stock,,,,"99,486",,75,6,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,360 DIGITECH INC,ADR USD.00001,Common Stock,,,,"334,778",,75,7,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,A,COMMON STOCK CNY1.0,Common Stock,,,,"144,933",,75,9,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,361 DEGREES INTERNATIONAL,COMMON STOCK HKD.1,Common Stock,,,,"71,655",,75,10,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,A,COMMON STOCK CNY1.0,Common Stock,,,,"97,491",,75,12,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,3I GROUP PLC,COMMON STOCK GBP.738636,Common Stock,,,,"3,250,420",,75,13,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,3SBIO INC,COMMON STOCK USD.00001,Common Stock,,,,"174,348",,75,14,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,51JOB INC ADR,ADR USD.0001,Common Stock,,,,"283,794",,75,15,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,77 BANK LTDTHE,77 BANK LTD/THE,Common Stock,,,,"113,624",,75,16,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,888 HOLDINGS PLC,COMMON STOCK GBP.005,Common Stock,,,,"258,122",,75,17,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,SERVICES,COMMON STOCK CNY1.0,Common Stock,,,,"120,810",,75,19,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AG BARR PLC,COMMON STOCK GBP.04167,Common Stock,,,,"106,882",,75,20,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,A2 MILK CO LTD,A2 MILK CO LTD,Common Stock,,,,"587,971",,75,21,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,A2A SPA,COMMON STOCK EUR.52,Common Stock,,,,"514,756",,75,22,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,HOLDINGS IN,COMMON STOCK USD.01,Common Stock,,,,"555,584",,75,24,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AAK AB,AAK AB,Common Stock,,,,"610,141",,75,25,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AALBERTS NV,COMMON STOCK EUR.25,Common Stock,,,,"1,284,068",,75,26,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AAREAL BANK AG,AAREAL BANK AG,Common Stock,,,,"332,778",,75,27,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AllianceBernstein,AB DYNAMICS PLC,Common Stock,,,,"59,917",,75,28,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AllianceBernstein,COMMON STOCK EUR.01,Common Stock,,,,"67,511",,75,29,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABACUS PROPERTY GROUP,REIT,Real Estate,,,,"199,826",,75,30,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABB LTD REG,COMMON STOCK CHF.12,Common Stock,,,,"11,172,519",,75,31,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABC ARBITRAGE,COMMON STOCK EUR.016,Common Stock,,,,"52,596",,75,32,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABC MART INC,ABC MART INC,Common Stock,,,,"239,770",,75,33,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABCAM PLC,COMMON STOCK GBP.002,Common Stock,,,,"827,197",,75,34,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,MARKETS,COMMON STOCK SAR10.,Common Stock,,,,"215,532",,75,36,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABLBIO LNC,COMMON STOCK KRW500.0,Common Stock,,,,"87,582",,75,37,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABN AMRO BANK NV CVA,DUTCH CERT EUR1.0,Common Stock,,,,"980,270",,75,38,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,INC,COMMON STOCK PHP1.,Common Stock,,,,"365,408",,75,40,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABOUT YOU HOLDING SE,ABOUT YOU HOLDING SE,Common Stock,,,,"145,163",,75,41,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABRDN PLC,COMMON STOCK GBP.1396825,Common Stock,,,,"1,161,867",,75,42,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABSA GROUP LTD,COMMON STOCK ZAR2.0,Common Stock,,,,"1,257,087",,75,43,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,CORPORATIO,CORPORATIO,Common Stock,,,,"64,786",,75,45,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,BANK,COMMON STOCK AED1.,Common Stock,,,,"1,001,537",,75,47,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,FO,COMMON STOCK AED.08,Common Stock,,,,"493,188",,75,49,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ACADEMEDIA AB,COMMON STOCK SEK1.0,Common Stock,,,,"111,594",,75,50,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ACBEL POLYTECH INC,COMMON STOCK TWD10.,Common Stock,,,,"93,738",,75,51,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ACCENT GROUP LTD,ACCENT GROUP LTD,Common Stock,,,,"55,665",,75,52,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,1 800 FLOWERSCOM INC CL A,COMMON STOCK USD.01,Common Stock,,,,"401,964",,195,4,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,10X GENOMICS INC CLASS A,10X GENOMICS INC CLASS A,Common Stock,,,,"7,879,984",,195,5,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,1LIFE HEALTHCARE INC,COMMON STOCK USD.001,Common Stock,,,,"1,279,096",,195,6,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,1ST SOURCE CORP,1ST SOURCE CORP,Common Stock,,,,"547,088",,195,7,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,22ND CENTURY GROUP INC,COMMON STOCK USD.00001,Common Stock,,,,"291,387",,195,8,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,2SEVENTY BIO INC,COMMON STOCK USD.0001,Common Stock,,,,"392,139",,195,9,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,2U INC,COMMON STOCK USD.001,Common Stock,,,,"917,199",,195,10,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,3D SYSTEMS CORP,COMMON STOCK USD.001,Common Stock,,,,"1,633,572",,195,11,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,THERAPEUTICS IN,COMMON STOCK USD.0001,Common Stock,,,,"287,414",,195,13,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,89BIO INC,COMMON STOCK USD.001,Common Stock,,,,"57,508",,195,14,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,8X8 INC,COMMON STOCK USD.001,Common Stock,,,,"1,230,184",,195,15,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,9 METERS BIOPHARMA INC,COMMON STOCK USD.0001,Common Stock,,,,"137,018",,195,16,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,908 DEVICES INC,908 DEVICES INC,Common Stock,,,,"129,350",,195,17,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,INC,COMMON STOCK USD.01,Common Stock,,,,"207,740",,195,19,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,A10 NETWORKS INC,COMMON STOCK USD.00001,Common Stock,,,,"719,572",,195,20,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AAON INC,COMMON STOCK USD.004,Common Stock,,,,"2,053,424",,195,21,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AAR CORP,COMMON STOCK USD1.0,Common Stock,,,,"909,399",,195,22,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AARON S CO INCTHE,COMMON STOCK USD.5,Common Stock,,,,"541,289",,195,23,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,A,COMMON STOCK USD.01,Common Stock,,,,"1,339,144",,195,25,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABM INDUSTRIES INC,COMMON STOCK USD.01,Common Stock,,,,"1,695,275",,195,26,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ACACIA RESEARCH CORP,COMMON STOCK USD.001,Common Stock,,,,"169,803",,195,27,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,OUTDOORS IN,COMMON STOCK USD.01,Common Stock,,,,"2,137,930",,195,29,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ACADIA HEALTHCARE CO INC,COMMON STOCK USD.01,Common Stock,,,,"3,372,189",,195,30,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,INC,COMMON STOCK USD.0001,Common Stock,,,,"1,848,015",,195,32,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ACADIA REALTY TRUST,REIT USD.001,Other,,,,"1,187,705",,195,33,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ACCEL ENTERTAINMENT INC,COMMON STOCK USD.0001,Common Stock,,,,"427,056",,195,34,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,INC,INC,Common Stock,,,,"112,188",,195,36,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ACCO BRANDS CORP,COMMON STOCK USD.01,Common Stock,,,,"384,371",,195,37,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ACCOLADE INC,ACCOLADE INC,Common Stock,,,,"827,704",,195,38,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ACCURAY INC,COMMON STOCK USD.001,Common Stock,,,,"295,668",,195,39,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ACI WORLDWIDE INC,COMMON STOCK USD.005,Common Stock,,,,"2,585,150",,195,40,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ACLARIS THERAPEUTICS INC,COMMON STOCK USD.00001,Common Stock,,,,"394,034",,195,41,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ACUITY BRANDS INC,COMMON STOCK USD.01,Common Stock,,,,"4,676,895",,195,42,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ACUSHNET HOLDINGS CORP,COMMON STOCK USD.001,Common Stock,,,,"1,225,458",,195,43,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ACUTUS MEDICAL INC,COMMON STOCK USD.001,Common Stock,,,,"22,213",,195,44,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ADAGIO THERAPEUTICS INC,COMMON STOCK USD.0001,Common Stock,,,,"96,558",,195,45,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ADAPTHEALTH CORP,ADAPTHEALTH CORP,Common Stock,,,,"1,095,808",,195,46,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ADAPTIVE BIOTECHNOLOGIES,COMMON STOCK USD.0001,Common Stock,,,,"1,919,304",,195,47,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ADDUS HOMECARE CORP,COMMON STOCK USD.001,Common Stock,,,,"972,504",,195,48,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ADICET BIO INC,COMMON STOCK USD.0001,Common Stock,,,,"227,370",,195,49,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,GOVERNMENT STIF 7 BPS,"4,770,628",Other,,,,"$ 4,770,628",,252,4,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,TSY INFL IX NB,"70,012,008",Government Bond,,,,"74,887,924",,252,5,,20220708124640NAL0018324257001
